page,page-href,title,review_text,stars
"","https://www.trustpilot.com/review/www.rebtel.com?page=55","I am not a big spender - however very confident in the use and quality of Rebtel!!!","I also have SKYPE installed - - - but find Rebtel easier for me to manage!
Please don't ask me why!
Thanks for the good product and easy admin. thereof!!!
Niels","star-rating count-4 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=21","Calling was good, but recently had an issue with outgoing. No customer service","Calling was good was using it for a long time, but recently had an issue with outgoing. No customer service to provide immediate resolution and took days to get it resolved. So stopped the connection and got mobile connection.","star-rating count-3 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=17","Quality and affordable service","Great support from the team","star-rating count-5 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=9","good call service but expensive to  …","good call service but expensive to  call landlines/mobiles to  zambia!","star-rating count-4 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=47","Best International Service","We have been using Rebtel for over 5 years now. The clearly of the call and the convenience of directly dialing a local number to speak to people around the world is priceless!","star-rating count-5 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=85","good service, but not good reception.","I cannot use the app on my phone it always responds that I have low funds even if I have enough.","star-rating count-3 size-medium clearfix"
"18","https://www.trustpilot.com/review/www.rebtel.com?page=18","stolen account","someone else is using my account, whoever is buying 10 dollars credit every day is not me, my account had being stolen.","star-rating count-1 size-medium clearfix"
"98","https://www.trustpilot.com/review/www.rebtel.com?page=98","no very good","cause my husband start un account because of my invitation and i never received de $10 of the bonus, so i think that was to bad.","star-rating count-2 size-medium clearfix"
"48","https://www.trustpilot.com/review/www.rebtel.com?page=48","Nice Experience","I have enjoyed Rebtel calls for over 3 years and my calling costs to Africa has reduced dramatically ever since then, thanks to Rebtel's ever improving service.","star-rating count-4 size-medium clearfix"
"16","https://www.trustpilot.com/review/www.rebtel.com?page=16","TEXTING","Need the text option back. Been thinking of moving as this option id needed at times. Despite other good things sbout rebtel this is equally important","star-rating count-3 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=45","Excellent intl call service","Rebtel calls are affordable especially with their many deals. The calls are usually clear. But my favorite thing about rebtel is the app and how usable it is. I like how it seemlessly connects calls or texts even when I'm not in the app. I love how I can manage my account from the app easily and the UI is fantastic. All in all, Rebtel is great for keeping me connected to my family and friends abroad.","star-rating count-5 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=105","very good sevices, thanks for all","my friend whom that tell me","star-rating count-5 size-medium clearfix"
"94","https://www.trustpilot.com/review/www.rebtel.com?page=94","I love the company and  I've already invited my friends to use it for their international calls","I like Rebtel because it's relatively cheap and sometimes it offers free calls to customers. Another reason I like the company is that I've never encountered any failure or disappointment.","star-rating count-5 size-medium clearfix"
"66","https://www.trustpilot.com/review/www.rebtel.com?page=66","I can't believe that I hang with a very long time.","Don't have worry if you using Rebtel.crystal clear sound, reliable and also money wise very decent. So you can make all the international call anytime.","star-rating count-5 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=89","Pretty good","So far so good.I had a problem with allowing someone to reply to my sms by taking it out of my account..Dont know if it is corrected.I was told by rebtel that it is fixed.","star-rating count-4 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=15","firsr trial fail to call","Rebtel is good app but sometimes it's very hard to connect because charging me on time from my credit card but always says pls add more credit everything I make call..😔😔","star-rating count-3 size-medium clearfix"
"48","https://www.trustpilot.com/review/www.rebtel.com?page=48","Reliable and clear connection","Honestly, it's over 2 years and never had any doubt about network availability and clarity.","star-rating count-5 size-medium clearfix"
